,title,genre,studio,number_of_episodes,release_date,content_type,viewer_reviews,source,year
2075,Blue Exorcist -Beyond the Snow Saga-,"Action, Fantasy, Supernatural",Aniplex,12,2024-10-01,Tv,74.0,AniList,2024.0
2076,Momokuri,"Comedy, Romance, Slice of Life",Satelight,26,2015-12-01,Ona,68.0,AniList,2015.0
2077,The Do-Over Damsel Conquers the Dragon Emperor,"Fantasy, Romance",J.C.STAFF,12,2024-10-01,Tv,69.0,AniList,2024.0
2078,Photo Kano,"Ecchi, Romance",MADHOUSE,13,2013-04-01,Tv,57.0,AniList,2013.0
2080,A Playthrough of a Certain Dude's VRMMO Life,"Action, Adventure, Comedy, Fantasy",Maho Film,12,2023-10-01,Tv,62.0,AniList,2023.0
2082,Akagi,"Psychological, Sports, Thriller",MADHOUSE,26,2005-10-01,Tv,77.0,AniList,2005.0
2084,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Romance, Sci-Fi",Xebec,6,2012-08-01,Ova,72.0,AniList,2012.0
2085,SUPER LOVERS,"Comedy, Drama, Romance, Slice of Life",Studio DEEN,10,2016-04-01,Tv,60.0,AniList,2016.0
2087,Love Live! Superstar!!,"Music, Slice of Life",Sunrise,12,2021-07-01,Tv,78.0,AniList,2021.0
2088,07-Ghost,"Action, Fantasy",Studio DEEN,25,2009-04-01,Tv,66.0,AniList,2009.0
2089,KONOSUBA -God's Blessing on This Wonderful World! 3 -BONUS STAGE-,"Action, Adventure, Comedy, Ecchi, Fantasy",KADOKAWA,2,2025-03-01,Ova,80.0,AniList,2025.0
2090,Migi&Dali,"Drama, Mystery, Slice of Life",GEEKTOYS,13,2023-10-01,Tv,75.0,AniList,2023.0
2091,Urusei Yatsura,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",Studio Pierrot,195,1981-10-01,Tv,74.0,AniList,1981.0
2092,Gintama: THE SEMI-FINAL,"Action, Comedy",Bandai Namco Pictures,2,2021-01-01,Special,82.0,AniList,2021.0
2093,Record of Ragnarok II Part 2,"Action, Drama, Fantasy, Supernatural",Graphinica,5,2023-07-01,Ona,76.0,AniList,2023.0
2095,Walkure Romanze,"Ecchi, Romance, Sports",Lantis,12,2013-10-01,Tv,58.0,AniList,2013.0
2096,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,"Comedy, Slice of Life",KADOKAWA,12,2024-07-01,Tv,68.0,AniList,2024.0
2097,ENDRO!,"Comedy, Fantasy, Slice of Life",Studio Gokumi,12,2019-01-01,Tv,67.0,AniList,2019.0
2098,Onee-chan ga Kita,"Comedy, Romance",C2C,12,2014-01-01,Tv Short,60.0,AniList,2014.0
2102,Dragon Pilot: Hisone & Masotan,"Action, Comedy, Drama, Fantasy, Romance",bones,12,2018-04-01,Tv,71.0,AniList,2018.0
2104,Cross Game,"Comedy, Drama, Romance, Sports",SynergySP,50,2009-04-01,Tv,81.0,AniList,2009.0
2105,"I’m a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic","Adventure, Fantasy",Marvy Jack,12,2025-01-01,Tv,60.0,AniList,2025.0
2106,Fullmetal Alchemist: Brotherhood OVA Collection,"Adventure, Drama, Fantasy",bones,4,2009-08-01,Ova,77.0,AniList,2009.0
2107,Shironeko Project ZERO CHRONICLE,"Action, Adventure, Fantasy, Romance",project No.9,12,2020-04-01,Tv,52.0,AniList,2020.0
2108,Girls Beyond the Wasteland,"Comedy, Romance, Slice of Life",project No.9,12,2016-01-01,Tv,59.0,AniList,2016.0
2109,Hunter x Hunter: Yorknew City,"Action, Adventure, Fantasy",Nippon Animation,8,2002-01-01,Ova,81.0,AniList,2002.0
2113,Monster Musume: Everyday Life With Monster Girls OVA,"Comedy, Ecchi, Fantasy, Romance",Lerche,2,2016-11-01,Ova,68.0,AniList,2016.0
2116,The Heroic Legend of Arslan: Dust Storm Dance,"Action, Adventure, Fantasy",LIDENFILMS,8,2016-07-01,Tv,72.0,AniList,2016.0
2118,The Duke of Death and His Maid Season 2,"Comedy, Drama, Romance, Supernatural",NBCUniversal Entertainment Japan,12,2023-07-01,Tv,76.0,AniList,2023.0
2119,Macross Frontier,"Action, Mecha, Music, Romance, Sci-Fi",Satelight,25,2008-04-01,Tv,76.0,AniList,2008.0
2120,Atelier Ryza: Ever Darkness & the Secret Hideout The Animation,"Action, Adventure, Drama, Fantasy",Aniplex,12,2023-07-01,Tv,64.0,AniList,2023.0
2121,MF GHOST,"Sci-Fi, Sports",Avex Pictures,12,2023-10-01,Tv,74.0,AniList,2023.0
2122,Amanchu!,"Comedy, Slice of Life",J.C.STAFF,12,2016-07-01,Tv,71.0,AniList,2016.0
2124,A Journey Through Another World: Raising Kids While Adventuring,"Adventure, Fantasy, Slice of Life",EMT Squared,12,2024-07-01,Tv,66.0,AniList,2024.0
2125,Sacrificial Princess and the King of Beasts,"Drama, Fantasy, Romance",J.C.STAFF,24,2023-04-01,Tv,77.0,AniList,2023.0
2126,Level 1 Demon Lord and One Room Hero,"Action, Adventure, Comedy, Ecchi, Fantasy",KADOKAWA,12,2023-07-01,Tv,70.0,AniList,2023.0
2128,Laughing Under the Clouds,Action,Doga Kobo,12,2014-10-01,Tv,70.0,AniList,2014.0
2132,Tsugumomo2,"Action, Comedy, Ecchi, Supernatural",Zero-G,12,2020-04-01,Tv,72.0,AniList,2020.0
2134,Digimon Frontier,"Action, Adventure, Drama, Fantasy, Sci-Fi",Toei Animation,50,2002-04-01,Tv,69.0,AniList,2002.0
2136,ATRI -My Dear Moments-,"Drama, Romance, Sci-Fi",TROYCA,13,2024-07-01,Tv,70.0,AniList,2024.0
2138,The Fable,"Action, Comedy, Drama, Romance, Thriller",Tezuka Productions,25,2024-04-01,Tv,77.0,AniList,2024.0
2139,Rampo Kitan: Game of Laplace,"Drama, Mystery, Psychological",Lerche,11,2015-07-01,Tv,60.0,AniList,2015.0
2140,Aggretsuko: Season 3,"Comedy, Music, Slice of Life",Fanworks,10,2020-08-01,Ona,77.0,AniList,2020.0
2141,"Wave, Listen to Me!","Comedy, Drama, Romance, Slice of Life",Sunrise,12,2020-04-01,Tv,71.0,AniList,2020.0
2144,Slow Start,"Comedy, Slice of Life",CloverWorks,12,2018-01-01,Tv,68.0,AniList,2018.0
2145,Danchigai,"Comedy, Slice of Life",DAX Production,12,2015-07-01,Tv Short,62.0,AniList,2015.0
2147,Baka and Test - Summon the Beasts: Matsuri,"Comedy, Romance, Slice of Life",Funimation,2,2011-02-01,Ova,72.0,AniList,2011.0
2148,Yowamushi Pedal: Grande Road,"Comedy, Drama, Sports",Toho,24,2014-10-01,Tv,78.0,AniList,2014.0
2150,Slow Loop,"Slice of Life, Sports",CONNECT,12,2022-01-01,Tv,71.0,AniList,2022.0
2153,Desert Punk,"Action, Adventure, Comedy, Ecchi, Sci-Fi",GONZO,24,2004-10-01,Tv,68.0,AniList,2004.0
2154,B: The Beginning: Succession,"Action, Mystery, Psychological, Supernatural, Thriller",Production I.G,6,2021-03-01,Ona,60.0,AniList,2021.0
2155,"'Tis Time for ""Torture,"" Princess","Comedy, Fantasy, Slice of Life",PINE JAM,12,2024-01-01,Tv,71.0,AniList,2024.0
2159,Magi: Adventure of Sinbad (OVA),"Action, Adventure, Comedy, Fantasy",Lay-duce,5,2014-05-01,Ova,76.0,AniList,2014.0
2160,Kuma Kuma Kuma Bear - Punch!,"Adventure, Comedy, Fantasy, Slice of Life",EMT Squared,12,2023-04-01,Tv,72.0,AniList,2023.0
2161,Theatre of Darkness: Yamishibai,"Horror, Supernatural",ILCA,13,2013-07-01,Tv Short,65.0,AniList,2013.0
2163,Is this a Zombie? OVA,"Action, Comedy, Ecchi, Supernatural",Studio DEEN,2,2011-06-01,Ova,70.0,AniList,2011.0
2165,Sengoku Youko,"Action, Adventure, Fantasy",WHITE FOX,13,2024-01-01,Tv,69.0,AniList,2024.0
2166,Hidamari Sketch,"Comedy, Slice of Life",Aniplex,12,2007-01-01,Tv,74.0,AniList,2007.0
2168,Coppelion,"Action, Sci-Fi",GoHands,13,2013-10-01,Tv,60.0,AniList,2013.0
2170,Dream Eater Merry,"Action, Supernatural",J.C.STAFF,13,2011-01-01,Tv,65.0,AniList,2011.0
2171,RahXephon,"Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",bones,26,2002-01-01,Tv,70.0,AniList,2002.0
2172,The Rolling Girls,"Action, Adventure, Sci-Fi",WIT STUDIO,12,2015-01-01,Tv,64.0,AniList,2015.0
2173,The World Ends with You The Animation,"Action, Supernatural",Shin-Ei Animation,12,2021-04-01,Tv,57.0,AniList,2021.0
2174,RELEASE THE SPYCE,"Action, Adventure",Lay-duce,12,2018-10-01,Tv,67.0,AniList,2018.0
2175,Mayoi Neko Overrun!,"Comedy, Romance",AIC,13,2010-04-01,Tv,62.0,AniList,2010.0
2176,The Demon Girl Next Door Season 2,"Comedy, Fantasy, Mahou Shoujo, Slice of Life",TBS,12,2022-04-01,Tv,78.0,AniList,2022.0
2179,Magical Girl Lyrical Nanoha,"Action, Comedy, Drama, Fantasy, Mahou Shoujo",Seven Arcs,13,2004-10-01,Tv,71.0,AniList,2004.0
2180,Senyuu,"Action, Adventure, Comedy, Fantasy",Ordet,13,2013-01-01,Tv Short,69.0,AniList,2013.0
2182,Strike the Blood IV,"Action, Ecchi, Fantasy, Supernatural",CONNECT,12,2020-04-01,Ova,67.0,AniList,2020.0
2187,Sweet Blue Flowers,"Drama, Romance, Slice of Life",J.C.STAFF,11,2009-07-01,Tv,68.0,AniList,2009.0
2188,Beyblade: Metal Fusion,"Adventure, Comedy, Sports",Tatsunoko Production,51,2009-04-01,Tv,67.0,AniList,2009.0
2189,Salaryman's Club,"Drama, Sports",LIDENFILMS,12,2022-01-01,Tv,72.0,AniList,2022.0
2190,Zatch Bell!,"Adventure, Comedy, Supernatural",Toei Animation,150,2003-04-01,Tv,72.0,AniList,2003.0
2193,Welcome to Irabu's Office,"Comedy, Drama, Psychological",Toei Animation,11,2009-10-01,Tv,76.0,AniList,2009.0
2194,Blue Archive The Animation,"Action, Comedy, Fantasy, Slice of Life",Yostar Pictures,12,2024-04-01,Tv,66.0,AniList,2024.0
2195,BIRDIE WING -Golf Girls' Story-,"Drama, Slice of Life, Sports",Bandai Namco Pictures,13,2022-04-01,Tv,73.0,AniList,2022.0
2196,Bakugan Battle Brawlers,"Action, Fantasy",TMS Entertainment,52,2007-04-01,Tv,61.0,AniList,2007.0
2197,Miss Kobayashi's Dragon Maid S: Miniature Dragon,"Comedy, Slice of Life",Kyoto Animation,16,2021-04-01,Ona,73.0,AniList,2021.0
2199,Concrete Revolutio,"Action, Drama, Fantasy, Mystery, Sci-Fi, Supernatural",bones,13,2015-10-01,Tv,63.0,AniList,2015.0
2201,EDENS ZERO Season 2,"Action, Adventure, Comedy, Fantasy, Sci-Fi",J.C.STAFF,25,2023-04-01,Tv,73.0,AniList,2023.0
2202,Negima!,"Comedy, Ecchi, Fantasy, Romance",Xebec,26,2005-01-01,Tv,65.0,AniList,2005.0
2203,Quanzhi Gaoshou Specials,"Action, Comedy",Colored Pencil Animation,3,2018-04-01,Ona,79.0,AniList,2018.0
2204,Sankarea (OVA),"Comedy, Ecchi, Horror, Romance, Supernatural",Studio DEEN,2,2012-06-01,Ova,69.0,AniList,2012.0
2205,Black Butler: Public School Arc,"Action, Comedy, Fantasy, Mystery, Supernatural",CloverWorks,11,2024-04-01,Tv,78.0,AniList,2024.0
2206,Shigurui: Death Frenzy,"Action, Drama, Psychological",MADHOUSE,12,2007-07-01,Tv,69.0,AniList,2007.0
2208,Trinity Blood,"Action, Drama, Horror, Sci-Fi, Supernatural",GONZO,24,2005-04-01,Tv,68.0,AniList,2005.0
2209,Medalist,"Drama, Psychological, Sports",ENGI,13,2025-01-01,Tv,83.0,AniList,2025.0
2210,"Studio Apartment, Good Lighting, Angel Included","Comedy, Romance, Slice of Life, Supernatural",Okuruto Noboru,12,2024-03-01,Tv,68.0,AniList,2024.0
2211,Dr. Ramune -Mysterious Disease Specialist-,"Drama, Psychological, Supernatural",Platinum Vision,12,2021-01-01,Tv,69.0,AniList,2021.0
2212,Scissor Seven Season 2,"Action, Comedy, Drama, Mystery, Supernatural",Sharefun Studio,10,2019-10-01,Ona,81.0,AniList,2019.0
2213,Hikaru no Go,"Comedy, Sports, Supernatural",Studio Pierrot,75,2001-10-01,Tv,78.0,AniList,2001.0
2214,Orenchi no Furo Jijo,"Comedy, Fantasy, Slice of Life",Asahi Production,13,2014-10-01,Tv Short,65.0,AniList,2014.0
2215,Magical Girl Spec-Ops Asuka,"Action, Drama, Ecchi, Horror, Mahou Shoujo",LIDENFILMS,12,2019-01-01,Tv,58.0,AniList,2019.0
2216,HUNTER×HUNTER: Greed Island Final,"Action, Adventure, Fantasy",Nippon Animation,14,2004-03-01,Ova,79.0,AniList,2004.0
2217,Kemono Friends,"Adventure, Comedy, Fantasy",Yaoyorozu,12,2017-01-01,Tv,72.0,AniList,2017.0
2218,Hand Shakers,Action,GoHands,12,2017-01-01,Tv,42.0,AniList,2017.0
2220,Chain Chronicle - The Light of Haecceitas -,"Action, Adventure, Fantasy",Telecom Animation Film,12,2017-01-01,Tv,62.0,AniList,2017.0
2222,Nura: Rise of the Yokai Clan - Demon Capital,"Action, Supernatural",Studio DEEN,24,2011-07-01,Tv,77.0,AniList,2011.0
2223,Convenience Store Boy Friends,"Romance, Slice of Life",Studio Pierrot,12,2017-07-01,Tv,58.0,AniList,2017.0
2224,Dance with Devils,"Romance, Supernatural",Brain's Base,12,2015-10-01,Tv,57.0,AniList,2015.0
2227,Hell Girl: Two Mirrors,"Horror, Psychological, Supernatural",Aniplex,26,2006-10-01,Tv,75.0,AniList,2006.0
2228,Legend of the Galactic Heroes: Die Neue These,"Action, Drama, Sci-Fi",Production I.G,12,2018-04-01,Tv,74.0,AniList,2018.0
2229,Karin: Chibi Vampire,"Comedy, Romance, Supernatural",J.C.STAFF,24,2005-11-01,Tv,67.0,AniList,2005.0
2231,Fluffy Paradise,"Adventure, Fantasy, Slice of Life",EMT Squared,12,2024-01-01,Ona,66.0,AniList,2024.0
2233,Show By Rock!!,"Comedy, Fantasy, Music",Sanrio,12,2015-04-01,Tv,66.0,AniList,2015.0
2234,Heaven’s Design Team,"Comedy, Fantasy, Slice of Life",Asahi Production,12,2021-01-01,Tv,69.0,AniList,2021.0
2236,AIURA,"Comedy, Slice of Life",Pony Canyon,12,2013-04-01,Tv Short,65.0,AniList,2013.0
2237,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,"Comedy, Fantasy, Romance",Imagica Infos,12,2024-07-01,Tv,67.0,AniList,2024.0
2238,Arms Alchemy,"Action, Comedy, Fantasy, Supernatural",Xebec,26,2006-10-01,Tv,68.0,AniList,2006.0
2239,Bibliophile Princess,"Drama, Romance",MADHOUSE,12,2022-10-01,Tv,66.0,AniList,2022.0
2240,Schwarzes Marken,"Action, Mecha, Psychological, Sci-Fi",LIDENFILMS,12,2016-01-01,Tv,62.0,AniList,2016.0
2242,Beheneko: The Elf-Girl's Cat is Secretly an S-Ranked Monster!,"Action, Adventure, Comedy, Ecchi, Fantasy",Zero-G,12,2024-12-01,Tv,55.0,AniList,2024.0
2244,Negative Positive Angler,"Drama, Slice of Life, Sports",NUT,12,2024-10-01,Tv,73.0,AniList,2024.0
2246,House of Five Leaves,"Drama, Mystery",Manglobe,12,2010-04-01,Tv,75.0,AniList,2010.0
2247,The Seven Deadly Sins: Four Knights of the Apocalypse,"Action, Adventure, Fantasy",Telecom Animation Film,24,2023-10-01,Tv,72.0,AniList,2023.0
2248,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,"Comedy, Romance, Slice of Life, Supernatural",Satelight,12,2024-01-01,Tv,75.0,AniList,2024.0
2249,Sengoku Basara: Samurai Kings,"Action, Drama, Fantasy",Production I.G,12,2009-04-01,Tv,69.0,AniList,2009.0
2251,A Nobody's Way Up to an Exploration Hero,"Action, Fantasy",Gekkou,12,2024-07-01,Tv,56.0,AniList,2024.0
2252,The Big O,"Action, Mecha, Mystery, Psychological, Sci-Fi",Sunrise,13,1999-10-01,Tv,74.0,AniList,1999.0
2255,Rewrite: Moon and Terra,"Action, Drama, Mystery, Romance, Supernatural",8-bit,11,2017-01-01,Tv,68.0,AniList,2017.0
2256,Kamigami no Asobi,"Fantasy, Romance, Supernatural",Broccoli,12,2014-04-01,Tv,65.0,AniList,2014.0
2257,Gantz: Second Stage,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Supernatural",GONZO,13,2004-08-01,Tv,65.0,AniList,2004.0
2259,Trickster,"Adventure, Drama, Mystery, Psychological, Sci-Fi",TMS Entertainment,24,2016-10-01,Tv,57.0,AniList,2016.0
2261,Übel Blatt,"Action, Adventure, Drama, Fantasy",Satelight,12,2025-01-01,Tv,60.0,AniList,2025.0
2262,Beyblade,"Action, Adventure, Comedy, Sci-Fi, Sports",MADHOUSE,51,2001-01-01,Tv,65.0,AniList,2001.0
2263,My Clueless First Friend,"Comedy, Slice of Life",Studio Signpost,13,2023-04-01,Tv,73.0,AniList,2023.0
2264,Blade of the Immortal (ONA),"Action, Adventure, Supernatural",LIDENFILMS,24,2019-10-01,Ona,70.0,AniList,2019.0
2265,EX-ARM,"Action, Sci-Fi",Crunchyroll,12,2021-01-01,Tv,21.0,AniList,2021.0
2266,Free! -Take Your Marks-,"Comedy, Slice of Life, Sports",Kyoto Animation,4,2017-10-01,Movie,76.0,AniList,2017.0
2267,OVERTAKE!,Sports,TROYCA,12,2023-10-01,Tv,74.0,AniList,2023.0
2268,Accel World EX,"Action, Romance, Sci-Fi",Sunrise,2,2012-09-01,Ova,67.0,AniList,2012.0
2269,Noir,"Action, Drama, Mystery",Bee Train,26,2001-04-01,Tv,72.0,AniList,2001.0
2272,A Girl & Her Guard Dog,"Drama, Romance",Pony Canyon,13,2023-09-01,Tv,52.0,AniList,2023.0
2273,Case File nº221: Kabukicho,"Comedy, Drama, Mystery, Psychological",Production I.G,24,2019-10-01,Tv,64.0,AniList,2019.0
2274,Zan Sayonara Zetsubou Sensei,Comedy,Shaft,13,2009-07-01,Tv,77.0,AniList,2009.0
2275,HYPNOSISMIC -Division Rap Battle- Rhyme Anima,"Action, Music, Sci-Fi",A-1 Pictures,13,2020-10-01,Tv,65.0,AniList,2020.0
2276,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Sci-Fi",Sunrise,25,2008-10-01,Tv,77.0,AniList,2008.0
2277,Toriko,"Action, Adventure, Comedy, Fantasy",Toei Animation,147,2011-04-01,Tv,69.0,AniList,2011.0
2278,Diary of Our Days at the Breakwater,"Comedy, Slice of Life, Sports",Doga Kobo,12,2020-04-01,Tv,71.0,AniList,2020.0
2281,KADO: The Right Answer,"Sci-Fi, Supernatural, Thriller",Toei Animation,13,2017-04-01,Tv,64.0,AniList,2017.0
2282,Yamada and the Seven Witches (OVA),"Comedy, Romance, Supernatural",LIDENFILMS,2,2014-12-01,Ova,71.0,AniList,2014.0
2283,Magic Maker: How to Make Magic in Another World,"Action, Adventure, Fantasy, Slice of Life",Studio DEEN,12,2025-01-01,Tv,67.0,AniList,2025.0
2285,IDOLiSH7,"Comedy, Drama, Music, Slice of Life",TROYCA,17,2018-01-01,Tv,75.0,AniList,2018.0
2287,Saki,"Slice of Life, Sports",GONZO,25,2009-04-01,Tv,72.0,AniList,2009.0
2288,Nabari no Ou,"Action, Drama, Psychological, Supernatural",J.C.STAFF,26,2008-04-01,Tv,68.0,AniList,2008.0
2289,Girls Bravo,"Comedy, Ecchi, Romance",NBCUniversal Entertainment Japan,11,2004-07-01,Tv,58.0,AniList,2004.0
2290,Ace of the Diamond act II,Sports,MADHOUSE,52,2019-04-01,Tv,82.0,AniList,2019.0
2292,The Unaware Atelier Meister,"Action, Adventure, Fantasy",EMT Squared,12,2025-03-01,Ona,64.0,AniList,2025.0
2293,Gunsmith Cats,"Action, Comedy",OLM,3,1995-11-01,Ova,73.0,AniList,1995.0
2294,Ushio and Tora 2 (TV),"Action, Adventure, Comedy, Supernatural",MAPPA,13,2016-04-01,Tv,77.0,AniList,2016.0
2295,The Wallflower,Comedy,Nippon Animation,25,2006-10-01,Tv,72.0,AniList,2006.0
2296,<DOGEZA>I Tried Asking While Kowtowing.,"Comedy, Ecchi",Adnero,12,2020-10-01,Tv Short,51.0,AniList,2020.0
2297,Mobile Suit Zeta Gundam,"Drama, Mecha, Sci-Fi",Sunrise,50,1985-03-01,Tv,78.0,AniList,1985.0
2298,Grisaia: Phantom Trigger THE ANIMATION,Action,Bibury Animation Studios,2,2019-03-01,Movie,67.0,AniList,2019.0
2299,Otaku Elf,"Comedy, Slice of Life, Supernatural",C2C,12,2023-04-01,Tv,70.0,AniList,2023.0
2300,City Hunter,"Action, Comedy, Mystery",Sunrise,51,1987-04-01,Tv,76.0,AniList,1987.0
2301,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Supernatural",TV Asahi,13,2012-04-01,Tv,64.0,AniList,2012.0
2302,To Love Ru Darkness 2 Specials,"Comedy, Ecchi, Romance, Sci-Fi",Xebec,2,2015-10-01,Special,72.0,AniList,2015.0
2303,THE IDOLM@STER CINDERELLA GIRLS,"Comedy, Music, Slice of Life",A-1 Pictures,13,2015-01-01,Tv,70.0,AniList,2015.0
2304,Gunbuster 2: Diebuster,"Action, Comedy, Mecha, Sci-Fi",Gainax,6,2004-10-01,Ova,74.0,AniList,2004.0
2305,All Out!!,Sports,MADHOUSE,25,2016-10-01,Tv,66.0,AniList,2016.0
2307,Star Driver,"Action, Mecha",bones,25,2010-10-01,Tv,69.0,AniList,2010.0
2308,Utawarerumono The False Faces,"Action, Drama, Fantasy, Sci-Fi",WHITE FOX,25,2015-10-01,Tv,70.0,AniList,2015.0
2309,Idoly Pride,"Drama, Music, Slice of Life, Supernatural",Lerche,12,2021-01-01,Tv,71.0,AniList,2021.0
2310,Luck & Logic,"Action, Fantasy",Doga Kobo,12,2016-01-01,Tv,56.0,AniList,2016.0
2313,The Silver Guardian,"Action, Comedy, Fantasy, Supernatural",Haoliners Animation,12,2017-04-01,Tv Short,57.0,AniList,2017.0
2314,Bartender,"Drama, Slice of Life",Fuji TV,11,2006-10-01,Tv,70.0,AniList,2006.0
2315,Rock is a Lady’s Modesty,"Drama, Music",Bandai Namco Pictures,13,2025-04-01,Tv,75.0,AniList,2025.0
2317,Full Metal Panic! Invisible Victory,"Action, Mecha, Sci-Fi",Xebec,12,2018-04-01,Tv,73.0,AniList,2018.0
2318,The Qwaser of Stigmata II,"Action, Ecchi, Supernatural",Hoods Entertainment,12,2011-04-01,Tv,57.0,AniList,2011.0
2319,Management of a Novice Alchemist,"Fantasy, Slice of Life",ENGI,12,2022-10-01,Tv,64.0,AniList,2022.0
2320,Malevolent Spirits: Mononogatari,"Action, Supernatural",Bandai Namco Pictures,12,2023-01-01,Tv,69.0,AniList,2023.0
2322,Kingdom Season 2,Action,Studio Pierrot,39,2013-06-01,Tv,80.0,AniList,2013.0
2323,JoJo's Bizarre Adventure (2000),"Action, Adventure, Drama, Horror, Supernatural",APPP,7,2000-05-01,Ova,69.0,AniList,2000.0
2324,Super Dragon Ball Heroes,"Action, Adventure",Toei Animation,56,2018-07-01,Ona,52.0,AniList,2018.0
2325,Aishen Qiaokeli-ING...,"Comedy, Ecchi, Romance",G.CMay Animation & Film,15,2015-12-01,Ona,64.0,AniList,2015.0
2326,High School DxD BorN: Maximum Titillation OVA,"Comedy, Ecchi",Unknown,6,2015-07-01,Special,69.0,AniList,2015.0
2327,Umamusume: Pretty Derby Season 2,"Drama, Slice of Life, Sports",Studio KAI,13,2021-01-01,Tv,82.0,AniList,2021.0
2328,Birdy the Mighty: Decode,"Action, Comedy, Sci-Fi",Aniplex,13,2008-07-01,Tv,73.0,AniList,2008.0
2329,Needless,"Action, Comedy, Ecchi, Sci-Fi",MADHOUSE,24,2009-07-01,Tv,68.0,AniList,2009.0
2330,MAYONAKA PUNCH,"Comedy, Supernatural",P.A.WORKS,12,2024-07-01,Tv,73.0,AniList,2024.0
2331,A Salad Bowl of Eccentrics,"Comedy, Fantasy, Slice of Life",SynergySP,12,2024-04-01,Tv,71.0,AniList,2024.0
2332,Oh! My Goddess (TV),"Comedy, Romance, Supernatural",Bandai Visual,24,2005-01-01,Tv,70.0,AniList,2005.0
2333,Junji Ito Maniac: Japanese Tales of the Macabre,"Drama, Horror, Mystery, Psychological, Supernatural, Thriller",Netflix,12,2023-01-01,Ona,65.0,AniList,2023.0
2334,Corpse Princess: Aka,"Action, Drama, Horror, Supernatural",Gainax,13,2008-10-01,Tv,67.0,AniList,2008.0
2335,Record of Lodoss War,"Action, Adventure, Fantasy, Supernatural",MADHOUSE,13,1990-06-01,Ova,70.0,AniList,1990.0
2336,Magical Girl Ore,"Action, Comedy, Fantasy, Mahou Shoujo",Studio Signpost,12,2018-04-01,Tv,62.0,AniList,2018.0
2337,Tokyo 24th Ward,"Mystery, Sci-Fi",CloverWorks,12,2022-01-01,Tv,61.0,AniList,2022.0
2338,Mitsudomoe,"Comedy, Slice of Life",Aniplex,13,2010-07-01,Tv,71.0,AniList,2010.0
2339,Rumbling Hearts,"Drama, Romance, Slice of Life",Studio Fantasia,14,2003-10-01,Tv,66.0,AniList,2003.0
2340,Sailor Moon SuperS,"Action, Adventure, Drama, Fantasy, Mahou Shoujo, Romance",Toei Animation,39,1995-03-01,Tv,73.0,AniList,1995.0
2341,A Dark Rabbit has Seven Lives,"Comedy, Ecchi, Romance, Supernatural",Frontier Works,12,2011-07-01,Tv,60.0,AniList,2011.0
2342,Ulysses: Jeanne d'Arc and the Alchemist Knight,"Action, Adventure, Fantasy, Romance",AXsiZ,12,2018-10-01,Tv,49.0,AniList,2018.0
2344,Honobono Log,"Romance, Slice of Life",Fanworks,10,2016-06-01,Tv Short,70.0,AniList,2016.0
2345,TONIKAWA: Over The Moon For You ~High School Days~,"Comedy, Romance, Slice of Life",Seven Arcs,4,2023-07-01,Ona,77.0,AniList,2023.0
2346,Yuri Is My Job!,"Comedy, Drama, Romance",Passione,12,2023-04-01,Tv,64.0,AniList,2023.0
2347,Chaos Dragon,"Action, Fantasy, Supernatural",SILVER LINK.,12,2015-07-01,Tv,49.0,AniList,2015.0
2348,Aharen-san wa Hakarenai Season 2,"Comedy, Romance, Slice of Life",bilibili,12,2025-04-01,Tv,72.0,AniList,2025.0
2351,School Rumble 2nd Term,"Comedy, Romance, Slice of Life",Sotsu,26,2006-04-01,Tv,77.0,AniList,2006.0
2352,16bit Sensation: Another Layer,"Comedy, Slice of Life",Aniplex,13,2023-10-01,Tv,68.0,AniList,2023.0
2353,Persona4 the Golden ANIMATION,"Action, Adventure, Mystery, Sci-Fi, Supernatural",A-1 Pictures,12,2014-07-01,Tv,63.0,AniList,2014.0
2357,The Tatami Time Machine Blues,"Comedy, Mystery, Psychological, Romance, Sci-Fi",Science SARU,6,2022-09-01,Ona,81.0,AniList,2022.0
